Oct 17 2023 05:30AM,Gulf Oil Lubricants India Ltd,GULFOILLUB,0-3000000,0-25,50-75,GGGG 556.1992254432349 548.1166666666667,PP
Oct 18 2023 05:30AM,Supreme Industries Ltd,SUPREMEIND,0-3000000,25-50,50-75,GGGG 4209.9515553427145 4278.183333333333,PP
Oct 18 2023 05:30AM,Savita Oil Technologies Ltd,SOTL,0-3000000,25-50,50-75,GGGG 328.4624660797177 331.3666666666666,PP
Oct 18 2023 05:30AM,Va Tech Wabag Ltd,WABAG,0-3000000,25-50,50-75,GGRR 451.2416666666667 438.3666666666667,PP
Oct 18 2023 05:30AM,5Paisa Capital Ltd,5PAISA,0-3000000,0-25,50-75,GGGG 446.68708757511723 446.0,SuperTrendEWMPDCBPP
Oct 19 2023 05:30AM,R Systems International Ltd,RSYSTEMS,0-3000000,0-25,50-75,GGRR 482.9557421918086 494.8666666666666,RsaTrendPDCBPP
Oct 19 2023 05:30AM,Va Tech Wabag Ltd,WABAG,0-3000000,25-50,50-75,GGGR 477.62083333333334 471.18333333333334,PP
Oct 19 2023 05:30AM,Latent View Analytics Ltd,LATENTVIEW,0-3000000,0-25,50-75,GGGR 425.9297655413548 427.7166666666667,PP
Oct 20 2023 05:30AM,Nahar Spinning Mills Ltd,NAHARSPING,0-3000000,0-25,50-75,GGGG 278.19166666666666 274.79999999999995,PP
Oct 20 2023 05:30AM,ICICI Securities Ltd,ISEC,0-3000000,25-50,50-75,GRRG 625.8880378148771 627.0833333333334,RsaTrendTrianglePatternWithHAPDCBPP
Oct 23 2023 05:30AM,United Breweries Ltd,UBL,0-3000000,0-25,50-75,GGRR 1588.4000000000003 1584.8500000000001,PP
Oct 23 2023 05:30AM,CreditAccess Grameen Ltd,CREDITACC,0-3000000,0-25,50-75,GGRG 1382.1041666666667 1361.8166666666666,SuperTrendSuperTrendEWMPDCBPP
Oct 23 2023 05:30AM,United Breweries Ltd,UBL,0-3000000,0-25,50-75,GGRR 1588.4000000000003 1584.8500000000001,PP
Oct 23 2023 05:30AM,CreditAccess Grameen Ltd,CREDITACC,0-3000000,0-25,50-75,GGRG 1382.1041666666667 1361.8166666666666,SuperTrendSuperTrendEWMPDCBPP
Oct 25 2023 05:30AM,Aster DM Healthcare Ltd,ASTERDM,0-3000000,25-50,50-75,GGRR 327.1690897184327 332.2333333333333,TrianglePatternWithHAPDCBPP
Oct 26 2023 05:30AM,Shanthi Gears Ltd,SHANTIGEAR,0-3000000,0-25,50-75,GRRR 403.5077213851037 404.55,PDCBPP
Oct 27 2023 05:30AM,Mangalam Cement Ltd,MANGLMCEM,0-3000000,0-25,50-75,GGRR 353.0271884051404 365.6166666666666,RsaTrendPDCBPP
Oct 27 2023 05:30AM,Godfrey Phillips India Ltd,GODFRYPHLP,0-3000000,0-25,50-75,GRRR 2103.8523675605497 2128.65,PP
Oct 27 2023 05:30AM,Patanjali Foods Ltd,PATANJALI,0-3000000,0-25,25-50,GRRR 1193.6916666666666 1187.7666666666669,PP
Oct 27 2023 05:30AM,Torrent Pharmaceuticals Ltd,TORNTPHARM,0-3000000,0-25,50-75,GRGR 1863.6958333333332 1882.05,PP
Oct 27 2023 05:30AM,Panama Petrochem Ltd,PANAMAPET,0-3000000,0-25,50-75,GRRR 302.2375047667456 294.83333333333337,PP
Oct 27 2023 05:30AM,Sonata Software Ltd,SONATSOFTW,0-3000000,0-25,50-75,GGRR 1075.3592278868562 1077.25,SuperTrendTrianglePatternWithHAPP
Oct 27 2023 05:30AM,Minda Corporation Ltd,MINDACORP,0-3000000,0-25,50-75,GRRR 329.9359941187567 337.3833333333333,RsaTrendPP
Oct 27 2023 05:30AM,Spandana Sphoorty Financial Ltd,SPANDANA,0-3000000,0-25,50-75,GRRG 800.5541666666667 807.15,TrianglePatternWithHAPDCBPP
Oct 27 2023 05:30AM,Va Tech Wabag Ltd,WABAG,0-3000000,0-25,25-50,GRRR 451.2416666666667 438.3666666666667,PP
Oct 27 2023 05:30AM,PG Electroplast Ltd,PGEL,0-3000000,25-50,50-75,GRRG 1840.5569710900154 1846.3999999999999,PP
Oct 27 2023 05:30AM,Shalby Ltd,SHALBY,0-3000000,25-50,50-75,GRRR 232.0898309047295 241.76666666666665,RsaTrendPP
Oct 27 2023 05:30AM,Inox Wind Ltd,INOXWIND,0-3000000,0-25,50-75,GRRR 198.20667273380096 197.7166666666667,PP
Oct 27 2023 05:30AM,Gulf Oil Lubricants India Ltd,GULFOILLUB,0-3000000,0-25,50-75,GGRR 556.1992254440498 548.1166666666667,PDCBPP
Oct 27 2023 05:30AM,Pricol Ltd,PRICOLLTD,0-3000000,25-50,50-75,GRRR 315.19499966001024 321.05,PP
Oct 27 2023 05:30AM,Arvind Fashions Ltd,ARVINDFASN,0-3000000,0-25,25-50,GRRR 309.42500000000007 309.20000000000005,PP
Oct 27 2023 05:30AM,Hariom Pipe Industries Ltd,HARIOMPIPE,0-3000000,0-25,50-75,GRRR 607.75 603.0333333333333,PP
Oct 30 2023 05:30AM,Grindwell Norton Ltd,GRINDWELL,0-3000000,0-25,50-75,GGRR 1997.1916666666662 1938.9666666666658,RsaTrendPP
Oct 30 2023 05:30AM,Sundram Fasteners Ltd,SUNDRMFAST,0-3000000,0-25,50-75,GRRR 1263.7083333333333 1262.1166666666668,PP
Oct 30 2023 05:30AM,Patanjali Foods Ltd,PATANJALI,0-3000000,0-25,50-75,GGRR 1259.3458333333333 1256.3833333333334,PP
Oct 30 2023 05:30AM,Satin Creditcare Network Ltd,SATIN,0-3000000,0-25,50-75,GGRR 222.8375 225.35,TrianglePatternWithHAPP
Oct 30 2023 05:30AM,United Breweries Ltd,UBL,0-3000000,0-25,50-75,GGRG 1588.4000000000003 1584.8500000000001,PP
Oct 30 2023 05:30AM,Muthoot Finance Ltd,MUTHOOTFIN,0-3000000,0-25,50-75,GGRG 1269.975 1265.7833333333333,PDCBPP
Oct 30 2023 05:30AM,Action Construction Equipment Ltd,ACE,0-3000000,0-25,50-75,GGRR 710.8031843702096 701.8166666666666,SuperTrendSuperTrendEWMPDCBPP
Oct 30 2023 05:30AM,Craftsman Automation Ltd,CRAFTSMAN,0-3000000,0-25,50-75,GGRR 4435.964063467326 4416.4833333333345,SuperTrendSuperTrendEWMPDCBPP
Oct 30 2023 05:30AM,Brigade Enterprises Ltd,BRIGADE,0-3000000,0-25,50-75,GGRR 602.9791666666666 594.2666666666668,PP
Oct 30 2023 05:30AM,Interglobe Aviation Ltd,INDIGO,0-3000000,0-25,50-75,GGRR 2421.0750000000003 2409.85,PP
Oct 30 2023 05:30AM,CMS Info Systems Ltd,CMSINFO,0-3000000,0-25,50-75,GRRR 358.60833333333335 356.0,PP
Oct 31 2023 05:30AM,JK Lakshmi Cement Ltd,JKLAKSHMI,0-3000000,0-25,50-75,GGGR 668.2 661.4666666666667,TrianglePatternWithHAPP
Oct 31 2023 05:30AM,Supreme Industries Ltd,SUPREMEIND,0-3000000,25-50,50-75,GGRR 4209.951555358021 4278.183333333333,PP
Oct 31 2023 05:30AM,Tilaknagar Industries Ltd,TI,0-3000000,0-25,50-75,GGGR 200.55174591841833 206.85,PP
Oct 31 2023 05:30AM,Kalpataru Power Transmission Ltd,KALPATPOWR,0-3000000,0-25,50-75,GRRR 645.7686348192645 646.1833333333333,PP
Oct 31 2023 05:30AM,Alkem Laboratories Ltd,ALKEM,0-3000000,0-25,50-75,GGGR 3638.6458333333335 3629.633333333333,SuperTrendSuperTrendEWMPP
Oct 31 2023 05:30AM,Repco Home Finance Ltd,REPCOHOME,0-3000000,0-25,50-75,GRRR 373.73475058860487 385.8833333333334,RsaTrendPP
Oct 31 2023 05:30AM,Healthcare Global Enterprises Ltd,HCG,0-3000000,0-25,50-75,GRRR 353.2464615089023 357.4166666666667,RsaTrendPP
Oct 31 2023 05:30AM,Greenlam Industries Ltd,GREENLAM,0-3000000,25-50,50-75,GGGR 427.95 423.5333333333333,PP
Oct 31 2023 05:30AM,KPIT Technologies Ltd,KPITTECH,0-3000000,0-25,50-75,GGRR 1135.0666666666668 1136.5333333333335,TrianglePatternWithHAPDCBPP
Nov 01 2023 05:30AM,Blue Star Ltd,BLUESTARCO,0-3000000,25-50,50-75,GGRR 876.2244040219753 884.5500000000001,RsaTrendPP
Nov 01 2023 05:30AM,Elecon Engineering Company Ltd,ELECON,0-3000000,0-25,50-75,GGGG 786.1875 802.4166666666666,SuperTrendSuperTrendEWMTrianglePatternWithHAPP
Nov 01 2023 05:30AM,Vindhya Telelinks Ltd,VINDHYATEL,0-3000000,0-25,50-75,GGGG 2292.6041666666665 2337.2166666666667,SuperTrendEWMRsaTrendPDCBPP
Nov 01 2023 05:30AM,Sanghvi Movers Ltd,SANGHVIMOV,0-3000000,0-25,50-75,GGGR 684.0458333333332 696.65,TrianglePatternWithHAPP
Nov 01 2023 05:30AM,SBI Life Insurance Company Ltd,SBILIFE,0-3000000,0-25,50-75,GGGR 1322.3958333333333 1335.8666666666666,PP
Nov 01 2023 05:30AM,AIA Engineering Ltd,AIAENG,0-3000000,0-25,50-75,GGGG 3475.6750000000006 3484.5333333333333,SuperTrendSuperTrendEWMTrianglePatternWithHAPDCBPP
Nov 01 2023 05:30AM,Voltamp Transformers Ltd,VOLTAMP,0-3000000,25-50,50-75,GGGG 4640.029166666667 4694.250000000001,PP
Nov 01 2023 05:30AM,Craftsman Automation Ltd,CRAFTSMAN,0-3000000,0-25,50-75,GGGG 4646.170833333334 4706.966666666667,PP
Nov 01 2023 05:30AM,Tube Investments of India Ltd,TIINDIA,0-3000000,0-25,50-75,GGGG 3036.775 3069.4833333333336,PP
Nov 01 2023 05:30AM,Embassy Office Parks REIT,EMBASSY,0-3000000,0-25,50-75,GGGG 305.03583333333336 307.0833333333333,PP
Nov 02 2023 05:30AM,Rallis India Ltd,RALLIS,0-3000000,0-25,50-75,GRGG 214.47083333333333 215.51666666666665,RsaTrendPP
Nov 02 2023 05:30AM,Supreme Industries Ltd,SUPREMEIND,0-3000000,25-50,50-75,GGGG 4333.416666666667 4347.766666666666,PP
Nov 02 2023 05:30AM,Relaxo Footwears Ltd,RELAXO,0-3000000,25-50,50-75,GGGG 898.5749999999999 898.2833333333333,PP
Nov 02 2023 05:30AM,Pokarna Ltd,POKARNA,0-3000000,25-50,50-75,GGGG 512.6651419309715 516.6,PP
Nov 02 2023 05:30AM,Atul Auto Ltd,ATULAUTO,0-3000000,0-25,50-75,GRGG 602.6441247190252 619.9166666666666,PP
Nov 02 2023 05:30AM,Godrej Properties Ltd,GODREJPROP,0-3000000,0-25,50-75,GGGG 1639.1166666666668 1650.1333333333332,SuperTrendSuperTrendEWMPDCBPP
Nov 02 2023 05:30AM,PNB Housing Finance Ltd,PNBHOUSING,0-3000000,0-25,50-75,GRGR 717.4967369492603 733.7666666666668,RsaTrendPP
Nov 02 2023 05:30AM,Repco Home Finance Ltd,REPCOHOME,0-3000000,0-25,50-75,GGGR 394.0166666666667 399.2,RsaTrendPP
Nov 02 2023 05:30AM,Va Tech Wabag Ltd,WABAG,0-3000000,0-25,50-75,GGGG 473.62916666666666 476.9166666666667,TrianglePatternWithHAPDCBPP
Nov 02 2023 05:30AM,One 97 Communications Ltd,PAYTM,0-3000000,0-25,50-75,GRGG 913.5487959275642 923.0500000000001,PP
Nov 02 2023 05:30AM,Vardhman Special Steels Ltd,VSSL,0-3000000,0-25,50-75,GGGG 212.64166666666665 213.6,PP
Nov 02 2023 05:30AM,Healthcare Global Enterprises Ltd,HCG,0-3000000,0-25,50-75,GGGR 360.55656408794266 366.1666666666667,PP
Nov 03 2023 05:30AM,Talbros Automotive Components Ltd,TALBROAUTO,0-3000000,0-25,50-75,GRRG 224.9055759762476 227.5533333333333,TrianglePatternWithHAPP
Nov 03 2023 05:30AM,Safari Industries (India) Ltd,SAFARI,0-3000000,0-25,50-75,GRGG 4002.104051235216 4098.05,PP
Nov 03 2023 05:30AM,Hercules Hoists Ltd,HERCULES,0-3000000,0-25,50-75,GGGG 313.0958333333333 311.21666666666664,PP
Nov 03 2023 05:30AM,Phoenix Mills Ltd,PHOENIXLTD,0-3000000,25-50,50-75,GGGG 1882.0416666666667 1867.8,PP
Nov 03 2023 05:30AM,Lincoln Pharmaceuticals Ltd,LINCOLN,0-3000000,0-25,50-75,GGRG 503.5625 499.93333333333334,PP
Nov 03 2023 05:30AM,Ramkrishna Forgings Ltd,RKFORGE,0-3000000,0-25,50-75,GGGG 636.5124999999999 636.7833333333333,PDCBPP
Nov 03 2023 05:30AM,Amber Enterprises India Ltd,AMBER,0-3000000,0-25,50-75,GRRG 2906.0748736196097 2911.75,RsaTrendPDCBPP
Nov 06 2023 05:30AM,Hero MotoCorp Ltd,HEROMOTOCO,0-3000000,0-25,50-75,GRRR 3095.0916666666667 3095.7666666666664,PDCBPP
Nov 06 2023 05:30AM,Vedanta Ltd,VEDL,8000000-12000000,0-25,50-75,GGGG 227.1663689071827 220.51666666666665,PP
Nov 06 2023 05:30AM,SRF Ltd,SRF,0-3000000,0-25,50-75,GGGG 2200.8619554652314 2192.9166666666665,TrianglePatternWithHAPDCBPP
Nov 06 2023 05:30AM,Tata Motors Ltd,TATAMOTORS,null,0-25,50-75,GGGR 640.9791666666666 638.25,PP
Nov 06 2023 05:30AM,Bharat Dynamics Ltd,BDL,0-3000000,25-50,50-75,GGGG 1000.9206610430479 972.3833333333333,PP
Nov 06 2023 05:30AM,Godrej Consumer Products Ltd,GODREJCP,0-3000000,0-25,50-75,GGGG 987.9542953316317 986.4666666666667,TrianglePatternWithHAPDCBPP
Nov 07 2023 05:30AM,Roto Pumps Ltd,ROTO,0-3000000,25-50,50-75,GGGG 370.8541666666667 371.7,PP
Nov 07 2023 05:30AM,Max Healthcare Institute Ltd,MAXHEALTH,0-3000000,0-25,50-75,GGGG 570.0791666666668 571.1333333333333,PP
Nov 07 2023 05:30AM,Dilip Buildcon Ltd,DBL,0-3000000,25-50,50-75,GGGG 317.10833333333335 314.1166666666667,RsaTrendPP
Nov 07 2023 05:30AM,Bajaj Consumer Care Ltd,BAJAJCON,0-3000000,0-25,50-75,GGGR 235.39166666666665 235.26666666666665,PP
Nov 07 2023 05:30AM,Dodla Dairy Ltd,DODLA,0-3000000,0-25,50-75,GGRR 690.1 688.8166666666666,TrianglePatternWithHAPDCBPP
Nov 07 2023 05:30AM,Hariom Pipe Industries Ltd,HARIOMPIPE,0-3000000,0-25,50-75,GGGR 621.9083333333333 625.5166666666667,TrianglePatternWithHAPP
Nov 08 2023 05:30AM,Marathon Nextgen Realty Ltd,MARATHON,0-3000000,0-25,50-75,GGGG 427.7366527103993 421.3,PP
Nov 08 2023 05:30AM,Oil India Ltd,OIL,0-3000000,0-25,50-75,GGGG 307.32010703032523 309.21666666666664,PP
Nov 08 2023 05:30AM,Jyothy Labs Ltd,JYOTHYLAB,3000000-8000000,0-25,50-75,GGGG 366.8473201477648 369.1000000000001,PP
Nov 08 2023 05:30AM,SBI Life Insurance Company Ltd,SBILIFE,0-3000000,0-25,50-75,GRRR 1322.3958333333333 1335.8666666666666,PP
Nov 08 2023 05:30AM,Arvind Fashions Ltd,ARVINDFASN,0-3000000,0-25,50-75,GGGG 335.90833333333336 332.6666666666667,SuperTrendEWMTrianglePatternWithHAPP
Nov 09 2023 05:30AM,Wockhardt Ltd,WOCKPHARMA,0-3000000,0-25,50-75,GGGG 235.7125 233.3166666666667,PP
Nov 09 2023 05:30AM,Minda Corporation Ltd,MINDACORP,0-3000000,0-25,50-75,GGRG 339.49583333333334 336.25,PP
Nov 09 2023 05:30AM,Capacite Infraprojects Ltd,CAPACITE,0-3000000,0-25,50-75,GGRG 210.5625 210.28333333333333,SuperTrendEWMRsaTrendPP
Nov 10 2023 05:30AM,Poonawalla Fincorp Ltd,POONAWALLA,3000000-8000000,25-50,50-75,GGGG 367.3583333333333 362.7,PP
Nov 10 2023 05:30AM,Lux Industries Ltd,LUXIND,0-3000000,25-50,50-75,GGGG 1396.4531757643717 1377.3,PP
Nov 15 2023 05:30AM,Allsec Technologies Ltd,ALLSEC,0-3000000,0-25,50-75,GRRR 633.85 645.6,PP
Nov 16 2023 05:30AM,General Insurance Corporation of India,GICRE,0-3000000,0-25,50-75,GRRG 223.7376562105686 225.5666666666667,RsaTrendTrianglePatternWithHAPDCBPP
Nov 16 2023 05:30AM,Ahluwalia Contracts (India) Ltd,AHLUCONT,0-3000000,0-25,50-75,GGRG 705.8375 698.8166666666666,TrianglePatternWithHAPP
Nov 16 2023 05:30AM,ICICI Securities Ltd,ISEC,0-3000000,25-50,50-75,GGRG 648.7916666666666 648.0333333333333,PP
Nov 17 2023 05:30AM,ICICI Prudential Life Insurance Company Ltd,ICICIPRULI,0-3000000,0-25,50-75,GGGR 537.4791666666666 532.3833333333333,SuperTrendEWMPP
Nov 17 2023 05:30AM,Jindal Stainless Ltd,JSL,0-3000000,0-25,50-75,GRGG 468.32467942636384 463.2166666666667,SuperTrendSuperTrendEWMTrianglePatternWithHAPDCBPP
Nov 17 2023 05:30AM,RPSG Ventures Ltd,RPSGVENT,0-3000000,25-50,50-75,GGGR 563.1 554.9666666666667,PP
Nov 20 2023 05:30AM,Mphasis Ltd,MPHASIS,0-3000000,0-25,50-75,GGGG 2297.9166666666665 2246.133333333333,RsaTrendPP
Nov 20 2023 05:30AM,BF Investment Ltd,BFINVEST,0-3000000,0-25,50-75,GGGG 494.2208333333333 491.3,SuperTrendSuperTrendEWMTrianglePatternWithHAPDCBPP
Nov 21 2023 05:30AM,Prataap Snacks Ltd,DIAMONDYD,0-3000000,0-25,50-75,GGGR 843.6125000000001 840.1166666666667,PP
Nov 29 2023 05:30AM,New Delhi Television Ltd,NDTV,0-3000000,0-25,50-75,GGGR 204.9375 201.98333333333335,PP
Nov 29 2023 05:30AM,Adani Transmission Ltd,ADANITRANS,3000000-8000000,25-50,50-75,GGRR 766.2466699038438 760.9166666666666,PP
Nov 29 2023 05:30AM,Supriya Lifescience Ltd,SUPRIYA,0-3000000,25-50,50-75,GGGG 265.84999999999997 260.5,PP
Nov 30 2023 05:30AM,Minda Corporation Ltd,MINDACORP,0-3000000,0-25,50-75,GGRR 339.49583333333334 336.25,TrianglePatternWithHAPP
Nov 30 2023 05:30AM,Aster DM Healthcare Ltd,ASTERDM,3000000-8000000,50-75,50-75,GGRR 342.0333333333333 339.3333333333333,PP
Dec 04 2023 05:30AM,Datamatics Global Services Ltd,DATAMATICS,0-3000000,0-25,75-100,GGGG 632.0583333333333 629.2333333333333,PDCBPP
Dec 11 2023 05:30AM,KIOCL Ltd,KIOCL,0-3000000,25-50,50-75,GGGG 323.69166666666666 317.6666666666667,PP
Dec 11 2023 05:30AM,Tube Investments of India Ltd,TIINDIA,0-3000000,25-50,50-75,GGGR 3417.567986635759 3425.8833333333337,PDCBPP
Dec 14 2023 05:30AM,Tanla Platforms Ltd,TANLA,3000000-8000000,0-25,50-75,GGGR 951.8956091044083 936.7833333333333,PP
Dec 19 2023 05:30AM,Nucleus Software Exports Ltd,NUCLEUS,0-3000000,0-25,50-75,GGGG 1484.8215102430647 1518.9333333333334,PP
Dec 20 2023 05:30AM,Surya Roshni Ltd,SURYAROSNI,0-3000000,0-25,50-75,GGGG 536.2041666666668 523.9166666666666,PP
Dec 22 2023 05:30AM,5Paisa Capital Ltd,5PAISA,0-3000000,25-50,50-75,GRGG 485.9624999999999 497.2833333333333,PP
Dec 22 2023 05:30AM,5Paisa Capital Ltd,5PAISA,0-3000000,25-50,50-75,GRGG 485.9624999999999 497.2833333333333,PP
